4.863000000000000114e+02,1.288000000000000078e+01,1.004099999999999966e+02,2.285400000000000091e+03,4.989000000000000101e-01
6.785299999999999727e+02,3.590999999999999659e+01,1.728300000000000125e+02,2.255789999999999964e+03,3.396000000000000130e-01
4.528199999999999932e+02,2.162000000000000099e+01,1.898199999999999932e+02,2.088929999999999836e+03,4.068999999999999839e-01
6.070099999999999909e+02,3.732999999999999829e+01,1.617500000000000000e+02,1.309880000000000109e+03,3.453999999999999848e-01
4.834100000000000250e+02,3.217999999999999972e+01,1.482800000000000011e+02,2.361980000000000018e+03,3.512000000000000122e-01
5.594500000000000455e+02,3.614999999999999858e+01,1.624900000000000091e+02,1.914170000000000073e+03,1.295000000000000040e-01
4.276200000000000045e+02,2.173999999999999844e+01,1.611200000000000045e+02,1.611950000000000045e+03,1.582000000000000073e-01
6.857500000000000000e+02,1.732999999999999829e+01,1.477500000000000000e+02,1.335869999999999891e+03,3.561000000000000276e-01
6.733999999999999773e+02,3.235999999999999943e+01,1.367199999999999989e+02,1.585690000000000055e+03,3.645999999999999797e-01
4.091700000000000159e+02,3.790000000000000036e+00,8.943999999999999773e+01,2.052260000000000218e+03,2.993999999999999995e-01
4.660400000000000205e+02,1.243999999999999950e+01,1.159899999999999949e+02,3.103440000000000055e+03,4.215999999999999748e-01
6.977200000000000273e+02,3.492000000000000171e+01,6.375999999999999801e+01,1.796589999999999918e+03,4.348000000000000198e-01
6.777899999999999636e+02,3.920000000000000284e+01,7.290999999999999659e+01,1.493200000000000045e+03,1.190999999999999975e-01
5.747799999999999727e+02,2.687999999999999901e+01,1.585300000000000011e+02,1.808519999999999982e+03,3.709999999999999964e-01
4.325699999999999932e+02,4.096999999999999886e+01,9.854000000000000625e+01,3.461659999999999854e+03,4.030000000000000249e-01
4.631600000000000250e+02,4.404999999999999716e+01,1.020900000000000034e+02,1.192319999999999936e+03,2.666000000000000036e-01
6.585399999999999636e+02,7.410000000000000142e+00,5.481000000000000227e+01,3.493190000000000055e+03,2.765000000000000235e-01
5.969900000000000091e+02,1.511999999999999922e+01,1.053400000000000034e+02,2.659940000000000055e+03,4.121000000000000218e-01
4.477200000000000273e+02,3.653999999999999915e+01,1.439499999999999886e+02,1.554140000000000100e+03,2.492000000000000048e-01
5.724400000000000546e+02,3.672999999999999687e+01,1.645600000000000023e+02,1.483079999999999927e+03,3.556000000000000272e-01
5.972200000000000273e+02,3.271000000000000085e+01,5.421000000000000085e+01,3.262500000000000000e+03,3.532000000000000139e-01
6.909700000000000273e+02,2.850000000000000089e+00,1.658199999999999932e+02,2.153559999999999945e+03,1.532000000000000028e-01
5.831900000000000546e+02,4.332000000000000028e+01,1.223400000000000034e+02,1.770589999999999918e+03,4.465999999999999970e-01
4.149100000000000250e+02,3.162999999999999901e+01,1.725999999999999943e+02,1.241930000000000064e+03,3.320000000000000173e-01
6.869299999999999500e+02,4.620000000000000107e+00,1.676999999999999886e+02,1.575109999999999900e+03,4.645000000000000240e-01
6.797699999999999818e+02,7.360000000000000320e+00,1.823000000000000114e+02,2.461150000000000091e+03,1.214999999999999969e-01
6.424700000000000273e+02,4.552000000000000313e+01,6.414000000000000057e+01,1.221750000000000000e+03,2.696000000000000063e-01
4.435899999999999750e+02,3.363000000000000256e+01,7.668000000000000682e+01,1.779490000000000009e+03,2.985999999999999766e-01
5.700000000000000000e+02,4.160000000000000142e+00,1.647700000000000102e+02,2.269909999999999854e+03,3.163000000000000256e-01
6.205800000000000409e+02,3.939999999999999858e+01,1.808199999999999932e+02,1.652140000000000100e+03,2.918000000000000038e-01
4.036100000000000136e+02,3.600000000000000089e+00,1.541100000000000136e+02,1.189539999999999964e+03,4.828999999999999959e-01
5.994800000000000182e+02,3.507999999999999829e+01,1.170799999999999983e+02,3.470530000000000200e+03,1.466000000000000081e-01
6.638799999999999955e+02,3.721000000000000085e+01,1.271299999999999955e+02,2.315789999999999964e+03,3.447000000000000064e-01
4.665400000000000205e+02,4.425999999999999801e+01,1.704799999999999898e+02,3.277389999999999873e+03,1.700000000000000122e-01
6.325000000000000000e+02,4.379999999999999716e+01,1.202800000000000011e+02,1.948369999999999891e+03,1.250000000000000000e-01
4.373000000000000114e+02,1.691000000000000014e+01,1.959499999999999886e+02,1.342160000000000082e+03,4.883000000000000118e-01
6.232599999999999909e+02,4.989000000000000057e+01,1.993400000000000034e+02,3.141900000000000091e+03,3.842999999999999750e-01
6.612100000000000364e+02,4.259999999999999787e+00,7.042000000000000171e+01,1.051369999999999891e+03,4.097000000000000086e-01
6.780199999999999818e+02,4.509000000000000341e+01,1.091700000000000017e+02,1.853480000000000018e+03,1.564000000000000112e-01
6.131599999999999682e+02,4.747999999999999687e+01,1.255499999999999972e+02,2.897619999999999891e+03,1.701000000000000012e-01
4.551600000000000250e+02,3.813000000000000256e+01,7.395999999999999375e+01,1.935819999999999936e+03,1.882999999999999952e-01
4.658600000000000136e+02,4.336999999999999744e+01,1.468199999999999932e+02,1.519099999999999909e+03,4.454000000000000181e-01
5.760299999999999727e+02,3.578999999999999915e+01,1.609699999999999989e+02,2.954349999999999909e+03,3.665999999999999814e-01
6.972999999999999545e+02,4.238000000000000256e+01,5.695000000000000284e+01,3.134820000000000164e+03,2.434999999999999942e-01
5.525900000000000318e+02,5.519999999999999574e+00,7.370999999999999375e+01,2.623449999999999818e+03,4.436999999999999833e-01
6.482799999999999727e+02,5.679999999999999716e+00,9.726000000000000512e+01,2.338010000000000218e+03,1.766000000000000070e-01
5.946100000000000136e+02,4.253999999999999915e+01,5.635999999999999943e+01,3.388769999999999982e+03,4.121000000000000218e-01
4.471299999999999955e+02,4.182000000000000028e+01,1.928700000000000045e+02,1.618650000000000091e+03,1.716999999999999915e-01
5.199299999999999500e+02,3.092999999999999972e+01,1.148199999999999932e+02,3.390409999999999854e+03,2.617999999999999772e-01
5.963200000000000500e+02,2.520000000000000018e+00,9.818999999999999773e+01,1.105190000000000055e+03,2.320000000000000118e-01
6.789700000000000273e+02,1.556000000000000050e+01,9.782999999999999829e+01,1.191769999999999982e+03,1.406000000000000028e-01
5.465099999999999909e+02,4.493999999999999773e+01,7.096999999999999886e+01,3.368920000000000073e+03,2.892000000000000126e-01
6.330800000000000409e+02,3.189999999999999858e+01,1.444000000000000057e+02,1.991390000000000100e+03,2.963000000000000078e-01
6.450099999999999909e+02,2.058999999999999986e+01,9.262999999999999545e+01,1.368750000000000000e+03,4.198999999999999955e-01
5.835499999999999545e+02,3.386999999999999744e+01,5.452000000000000313e+01,1.623380000000000109e+03,2.523000000000000242e-01
5.206900000000000546e+02,1.026999999999999957e+01,1.419699999999999989e+02,1.271980000000000018e+03,1.265999999999999903e-01
4.629100000000000250e+02,2.998999999999999844e+01,1.127099999999999937e+02,3.578250000000000000e+03,1.562999999999999945e-01
6.756699999999999591e+02,3.767000000000000171e+01,1.031599999999999966e+02,1.048910000000000082e+03,4.270999999999999797e-01
4.025099999999999909e+02,4.153999999999999915e+01,5.152000000000000313e+01,3.318699999999999818e+03,3.745999999999999885e-01
5.546399999999999864e+02,1.957000000000000028e+01,9.014000000000000057e+01,2.074530000000000200e+03,3.682000000000000273e-01
4.185899999999999750e+02,3.975000000000000000e+01,1.634199999999999875e+02,2.747250000000000000e+03,1.003000000000000003e-01
4.911700000000000159e+02,3.092999999999999972e+01,9.276000000000000512e+01,2.105500000000000000e+03,1.617000000000000104e-01
5.299700000000000273e+02,2.187999999999999901e+01,1.606200000000000045e+02,3.379219999999999800e+03,2.041999999999999926e-01
4.567900000000000205e+02,4.467999999999999972e+01,5.585999999999999943e+01,2.354809999999999945e+03,2.296999999999999875e-01
5.812599999999999909e+02,3.229999999999999982e+00,9.312999999999999545e+01,3.432079999999999927e+03,3.776999999999999802e-01
4.182699999999999818e+02,3.350999999999999801e+01,1.272800000000000011e+02,1.410700000000000045e+03,3.472999999999999976e-01
4.244100000000000250e+02,4.472999999999999687e+01,1.796899999999999977e+02,3.494949999999999818e+03,3.938999999999999724e-01
4.559499999999999886e+02,4.042999999999999972e+01,1.524900000000000091e+02,2.066960000000000036e+03,4.232000000000000206e-01
6.312699999999999818e+02,3.742999999999999972e+01,1.577599999999999909e+02,1.893529999999999973e+03,1.988999999999999935e-01
5.940000000000000000e+02,9.679999999999999716e+00,9.073000000000000398e+01,1.725990000000000009e+03,1.932000000000000106e-01
4.003100000000000023e+02,4.942000000000000171e+01,7.509999999999999432e+01,1.723279999999999973e+03,4.581000000000000072e-01
5.514600000000000364e+02,1.839000000000000057e+01,6.593000000000000682e+01,1.022879999999999995e+03,4.988000000000000211e-01
5.630000000000000000e+02,2.239000000000000057e+01,1.867700000000000102e+02,1.725089999999999918e+03,1.550999999999999879e-01
4.393100000000000023e+02,2.042000000000000171e+01,1.765999999999999943e+02,1.962569999999999936e+03,4.777000000000000135e-01
5.541900000000000546e+02,4.043999999999999773e+01,1.715699999999999932e+02,1.702640000000000100e+03,2.005000000000000115e-01
4.021700000000000159e+02,4.650000000000000355e+00,7.887000000000000455e+01,2.982860000000000127e+03,4.595000000000000195e-01
6.547500000000000000e+02,3.080999999999999872e+01,5.545000000000000284e+01,2.467900000000000091e+03,2.477999999999999925e-01
5.796599999999999682e+02,2.153000000000000114e+01,1.657400000000000091e+02,2.975420000000000073e+03,1.151999999999999968e-01
4.172300000000000182e+02,2.344000000000000128e+01,8.857999999999999829e+01,3.111090000000000146e+03,2.325000000000000122e-01
4.372699999999999818e+02,2.278000000000000114e+01,9.354999999999999716e+01,3.498860000000000127e+03,1.396999999999999909e-01
6.382999999999999545e+02,4.497999999999999687e+01,1.331999999999999886e+02,1.251089999999999918e+03,3.346999999999999975e-01
5.534700000000000273e+02,3.689999999999999858e+01,1.646699999999999875e+02,3.182190000000000055e+03,2.039999999999999869e-01
5.648200000000000500e+02,2.790000000000000036e+00,1.193799999999999955e+02,3.497349999999999909e+03,4.501000000000000001e-01
5.301100000000000136e+02,4.789999999999999858e+01,7.693000000000000682e+01,1.578529999999999973e+03,4.177000000000000157e-01
5.171299999999999955e+02,5.580000000000000071e+00,9.598999999999999488e+01,2.966070000000000164e+03,3.361000000000000099e-01
4.343500000000000227e+02,3.777000000000000313e+01,6.531999999999999318e+01,1.166980000000000018e+03,2.864999999999999769e-01
5.777599999999999909e+02,4.853999999999999915e+01,1.281699999999999875e+02,3.303750000000000000e+03,4.097000000000000086e-01
6.607100000000000364e+02,4.724000000000000199e+01,1.292400000000000091e+02,1.876019999999999982e+03,3.345000000000000195e-01
6.502699999999999818e+02,4.646000000000000085e+01,9.979999999999999716e+01,1.730779999999999973e+03,1.842999999999999916e-01
6.644099999999999682e+02,3.399999999999999911e+00,9.956999999999999318e+01,1.731500000000000000e+03,1.965999999999999970e-01
4.905199999999999818e+02,2.903999999999999915e+01,1.277300000000000040e+02,2.591000000000000000e+03,2.539000000000000146e-01
5.956100000000000136e+02,3.915999999999999659e+01,7.176999999999999602e+01,3.524510000000000218e+03,4.842000000000000193e-01
6.998700000000000045e+02,4.736999999999999744e+01,1.084399999999999977e+02,2.372849999999999909e+03,1.532999999999999918e-01
6.551799999999999500e+02,2.529999999999999805e+00,1.027600000000000051e+02,3.189719999999999800e+03,4.693999999999999839e-01
4.031499999999999773e+02,4.295000000000000284e+01,1.163499999999999943e+02,1.145970000000000027e+03,4.918000000000000149e-01
5.998700000000000045e+02,7.080000000000000071e+00,1.910500000000000114e+02,3.059429999999999836e+03,3.890000000000000124e-01
5.734700000000000273e+02,3.632000000000000028e+01,1.628199999999999932e+02,2.517849999999999909e+03,3.855999999999999983e-01
4.632200000000000273e+02,3.797999999999999687e+01,1.079399999999999977e+02,1.509759999999999991e+03,3.035999999999999810e-01
6.121200000000000045e+02,1.680999999999999872e+01,1.615699999999999932e+02,2.383599999999999909e+03,1.847000000000000031e-01
6.788700000000000045e+02,3.382000000000000028e+01,7.846999999999999886e+01,2.803989999999999782e+03,4.563999999999999724e-01
4.843999999999999773e+02,5.990000000000000213e+00,1.563199999999999932e+02,1.370539999999999964e+03,4.340999999999999859e-01
6.876299999999999955e+02,8.980000000000000426e+00,1.441899999999999977e+02,1.499950000000000045e+03,4.465000000000000080e-01
4.285299999999999727e+02,8.310000000000000497e+00,1.836699999999999875e+02,2.501090000000000146e+03,1.145999999999999935e-01
6.134099999999999682e+02,4.478000000000000114e+01,7.426999999999999602e+01,1.099410000000000082e+03,4.714999999999999747e-01
6.527599999999999909e+02,4.279999999999999716e+01,1.332800000000000011e+02,1.235990000000000009e+03,3.541000000000000258e-01
6.280399999999999636e+02,4.730000000000000426e+00,1.329099999999999966e+02,3.188599999999999909e+03,1.897999999999999965e-01
6.622100000000000364e+02,1.128999999999999915e+01,5.677000000000000313e+01,2.811059999999999945e+03,4.778999999999999915e-01
4.539100000000000250e+02,4.775999999999999801e+01,1.660099999999999909e+02,2.957980000000000018e+03,2.554000000000000159e-01
4.492200000000000273e+02,1.580000000000000071e+01,5.003999999999999915e+01,2.561889999999999873e+03,1.155000000000000054e-01
4.949399999999999977e+02,2.076999999999999957e+01,1.110100000000000051e+02,1.169319999999999936e+03,1.900999999999999912e-01
6.726699999999999591e+02,7.929999999999999716e+00,5.353000000000000114e+01,3.534690000000000055e+03,4.995999999999999885e-01
4.584700000000000273e+02,2.364000000000000057e+01,8.173000000000000398e+01,1.463019999999999982e+03,1.617999999999999994e-01
5.107699999999999818e+02,2.979999999999999982e+00,1.884099999999999966e+02,1.006649999999999977e+03,1.285000000000000031e-01
6.463700000000000045e+02,2.876000000000000156e+01,1.440300000000000011e+02,1.494630000000000109e+03,4.732999999999999985e-01
6.043600000000000136e+02,3.779999999999999716e+01,1.896999999999999886e+02,1.860440000000000055e+03,2.504000000000000115e-01
4.302400000000000091e+02,1.465000000000000036e+01,1.541200000000000045e+02,3.494320000000000164e+03,2.733999999999999764e-01
5.897500000000000000e+02,4.753999999999999915e+01,1.817899999999999920e+02,1.038140000000000100e+03,2.131000000000000116e-01
5.965499999999999545e+02,2.996999999999999886e+01,7.043000000000000682e+01,1.011690000000000055e+03,3.191999999999999837e-01
5.023000000000000114e+02,2.576999999999999957e+01,1.219200000000000017e+02,1.655690000000000055e+03,4.578999999999999737e-01
6.188200000000000500e+02,4.199000000000000199e+01,1.056899999999999977e+02,1.941559999999999945e+03,3.738000000000000211e-01
4.777599999999999909e+02,2.519999999999999929e+01,1.950600000000000023e+02,1.535460000000000036e+03,1.074999999999999983e-01
6.230199999999999818e+02,6.320000000000000284e+00,7.157999999999999829e+01,2.291380000000000109e+03,2.782000000000000028e-01
5.281200000000000045e+02,6.280000000000000249e+00,7.489000000000000057e+01,2.272000000000000000e+03,4.093999999999999861e-01
5.627500000000000000e+02,3.107000000000000028e+01,7.178000000000000114e+01,2.771420000000000073e+03,1.504999999999999949e-01
4.235000000000000000e+02,4.206000000000000227e+01,7.215999999999999659e+01,1.477400000000000091e+03,4.692000000000000060e-01
6.190499999999999545e+02,1.219999999999999973e+00,7.509999999999999432e+01,2.704400000000000091e+03,4.173999999999999932e-01
5.095699999999999932e+02,1.061999999999999922e+01,1.712899999999999920e+02,1.172130000000000109e+03,4.733999999999999875e-01
5.168700000000000045e+02,2.085999999999999943e+01,1.418799999999999955e+02,1.276230000000000018e+03,2.147000000000000020e-01
5.610000000000000000e+02,1.458999999999999986e+01,1.540699999999999932e+02,1.708710000000000036e+03,4.102999999999999980e-01
4.369499999999999886e+02,4.167999999999999972e+01,5.831000000000000227e+01,1.365250000000000000e+03,4.013999999999999790e-01
6.527100000000000364e+02,2.169000000000000128e+01,1.159899999999999949e+02,1.091710000000000036e+03,1.529000000000000081e-01
4.334599999999999795e+02,3.185000000000000142e+01,7.571999999999999886e+01,3.204690000000000055e+03,1.097000000000000058e-01
4.945600000000000023e+02,4.100999999999999801e+01,5.193999999999999773e+01,3.211750000000000000e+03,3.798000000000000265e-01
5.934299999999999500e+02,2.235999999999999943e+01,1.298600000000000136e+02,1.809980000000000018e+03,2.220000000000000029e-01
6.862699999999999818e+02,2.205000000000000071e+01,6.072999999999999687e+01,1.889410000000000082e+03,1.038000000000000034e-01
4.035500000000000114e+02,7.160000000000000142e+00,5.810000000000000142e+01,3.033309999999999945e+03,3.264000000000000234e-01
5.443300000000000409e+02,4.163000000000000256e+01,1.944600000000000080e+02,1.641329999999999927e+03,2.010000000000000120e-01
5.466499999999999773e+02,2.471000000000000085e+01,1.228700000000000045e+02,3.284380000000000109e+03,2.394000000000000017e-01
6.164299999999999500e+02,4.852000000000000313e+01,1.818400000000000034e+02,2.489260000000000218e+03,3.328999999999999737e-01
4.681100000000000136e+02,2.103999999999999915e+01,1.811299999999999955e+02,1.115660000000000082e+03,2.255999999999999950e-01
4.215400000000000205e+02,1.921000000000000085e+01,1.514499999999999886e+02,2.017059999999999945e+03,2.883000000000000007e-01
5.131100000000000136e+02,4.110999999999999943e+01,6.359000000000000341e+01,2.403320000000000164e+03,2.943000000000000060e-01
4.869300000000000068e+02,4.299999999999999822e+00,1.248799999999999955e+02,2.092199999999999818e+03,3.239000000000000212e-01
5.403099999999999454e+02,4.759999999999999787e+00,1.746100000000000136e+02,3.535360000000000127e+03,3.965000000000000191e-01
6.741299999999999955e+02,4.036999999999999744e+01,7.684000000000000341e+01,1.895230000000000018e+03,2.446000000000000119e-01
4.829200000000000159e+02,8.300000000000000711e+00,1.558199999999999932e+02,2.799630000000000109e+03,1.303999999999999881e-01
4.185699999999999932e+02,2.157999999999999829e+01,1.713799999999999955e+02,1.987130000000000109e+03,1.047000000000000014e-01
6.526599999999999682e+02,1.628000000000000114e+01,7.798000000000000398e+01,3.013159999999999854e+03,1.990999999999999992e-01
5.820700000000000500e+02,6.549999999999999822e+00,1.077000000000000028e+02,2.278110000000000127e+03,3.489999999999999769e-01
5.281499999999999773e+02,1.336999999999999922e+01,1.515500000000000114e+02,2.271219999999999800e+03,1.590999999999999914e-01
4.974200000000000159e+02,4.475000000000000000e+01,1.121299999999999955e+02,2.754460000000000036e+03,1.116999999999999937e-01
5.786799999999999500e+02,4.035999999999999943e+01,5.771000000000000085e+01,1.720220000000000027e+03,3.192999999999999727e-01
4.516100000000000136e+02,1.546000000000000085e+01,1.167800000000000011e+02,1.038869999999999891e+03,2.781000000000000139e-01
6.705900000000000318e+02,4.960999999999999943e+01,1.036400000000000006e+02,3.338260000000000218e+03,1.265999999999999903e-01
5.267000000000000455e+02,5.519999999999999574e+00,6.264000000000000057e+01,1.750829999999999927e+03,4.652999999999999914e-01
6.973099999999999454e+02,1.274000000000000021e+01,5.982000000000000028e+01,3.081230000000000018e+03,3.229000000000000203e-01
6.397100000000000364e+02,1.855999999999999872e+01,1.088700000000000045e+02,2.100420000000000073e+03,4.270999999999999797e-01
6.858899999999999864e+02,4.878000000000000114e+01,8.870000000000000284e+01,1.497359999999999900e+03,4.817000000000000171e-01
6.237799999999999727e+02,4.146999999999999886e+01,1.636899999999999977e+02,1.867549999999999955e+03,3.290000000000000147e-01
6.928600000000000136e+02,3.160999999999999943e+01,1.961899999999999977e+02,1.940720000000000027e+03,1.111000000000000043e-01
4.115799999999999841e+02,2.751000000000000156e+01,8.101999999999999602e+01,1.580039999999999964e+03,1.751000000000000056e-01
5.697000000000000455e+02,3.162000000000000099e+01,5.561999999999999744e+01,2.121219999999999800e+03,1.574000000000000121e-01
6.836200000000000045e+02,1.428999999999999915e+01,7.565999999999999659e+01,1.222079999999999927e+03,2.918999999999999928e-01
5.109200000000000159e+02,1.349000000000000021e+01,1.910399999999999920e+02,2.835269999999999982e+03,4.007999999999999896e-01
6.378099999999999454e+02,9.980000000000000426e+00,1.668899999999999864e+02,1.832609999999999900e+03,2.686000000000000054e-01
6.837300000000000182e+02,4.167000000000000171e+01,1.231700000000000017e+02,3.358929999999999836e+03,3.042000000000000259e-01
5.347899999999999636e+02,1.449000000000000021e+01,1.801999999999999886e+02,1.266140000000000100e+03,1.060999999999999999e-01
4.168799999999999955e+02,4.040999999999999659e+01,1.411500000000000057e+02,3.557030000000000200e+03,1.426999999999999935e-01
6.737999999999999545e+02,1.158000000000000007e+01,1.222699999999999960e+02,3.529650000000000091e+03,4.512999999999999790e-01
5.322599999999999909e+02,1.059999999999999964e+01,1.762700000000000102e+02,1.553910000000000082e+03,2.650000000000000133e-01
6.283700000000000045e+02,6.219999999999999751e+00,1.612700000000000102e+02,3.186909999999999854e+03,4.061000000000000165e-01
4.177300000000000182e+02,4.260999999999999943e+01,1.603300000000000125e+02,1.667819999999999936e+03,2.306999999999999884e-01
6.839700000000000273e+02,1.144999999999999929e+01,1.369000000000000057e+02,3.448769999999999982e+03,1.361999999999999877e-01
6.891799999999999500e+02,1.830999999999999872e+01,1.049300000000000068e+02,1.441869999999999891e+03,1.499999999999999944e-01
6.179800000000000182e+02,3.672999999999999687e+01,1.406399999999999864e+02,1.425359999999999900e+03,3.845999999999999974e-01
